"site","block","plot","plant_code","species","div","c_i","flood","canopy_openness","experiment_final_intermediate","nlvs_per_ind","wilmer_herb_total","alat","plot_richness","dif","divf","plant","final_div","pdiv","precip","temp","pres","finalf"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,15,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,15,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,16,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,48,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,16,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,60,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,23,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,0,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,0,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,0,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,0,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,0,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,0,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,26,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,45,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 12","139","lechlerianum",2,"ind","flood",NA,"final",15,7,11.09,NA,NA,"medium","peru_Plot 12_139",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 16","181","arboreum",2,"ind","no",NA,"final",5,0,11.09,NA,NA,"medium","peru_Plot 16_181",1,0.333333333333333,1767,23,0,"low"
"peru","none","Plot 16","181","arboreum",2,"ind","no",NA,"final",5,65,11.09,NA,NA,"medium","peru_Plot 16_181",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 16","181","arboreum",2,"ind","no",NA,"final",5,57,11.09,NA,NA,"medium","peru_Plot 16_181",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 16","181","arboreum",2,"ind","no",NA,"final",5,0,11.09,NA,NA,"medium","peru_Plot 16_181",1,0.333333333333333,1767,23,0,"low"
"peru","none","Plot 16","181","arboreum",2,"ind","no",NA,"final",5,1,11.09,NA,NA,"medium","peru_Plot 16_181",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,25,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,8,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,22,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,6,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,40,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,12,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,12,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,16,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,24,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,50,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,30,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,13,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,5,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,10,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,15,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,16,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,75,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,40,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,18,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,12,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,56,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,12,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,26,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,27,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,20,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,48,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,30,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,4,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,12,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,18,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,20,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,19,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,4,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,7,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 17","200","reticulatum",2,"ind","no",NA,"final",35,16,11.09,NA,NA,"medium","peru_Plot 17_200",1,0.333333333333333,1767,23,100,"low"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,1,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,14,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,2,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,3,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,7,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,2,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,3,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,16,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,2,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,2,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,1,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,4,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,1,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,16,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,45,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,22,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,6,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,6,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,2,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,30,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,60,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,2,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,1,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,12,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,14,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,25,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,15,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","212","lechlerianum",2,"ind","no",NA,"final",41,0,11.09,NA,NA,"medium","peru_Plot 18_212",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","211","lechlerianum",2,"ind","no",NA,"final",6,2,11.09,NA,NA,"medium","peru_Plot 18_211",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","211","lechlerianum",2,"ind","no",NA,"final",6,1,11.09,NA,NA,"medium","peru_Plot 18_211",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","211","lechlerianum",2,"ind","no",NA,"final",6,0,11.09,NA,NA,"medium","peru_Plot 18_211",2,0.333333333333333,1767,23,0,"medium"
"peru","none","Plot 18","211","lechlerianum",2,"ind","no",NA,"final",6,1,11.09,NA,NA,"medium","peru_Plot 18_211",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","211","lechlerianum",2,"ind","no",NA,"final",6,3,11.09,NA,NA,"medium","peru_Plot 18_211",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","211","lechlerianum",2,"ind","no",NA,"final",6,4,11.09,NA,NA,"medium","peru_Plot 18_211",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","208","armatum",2,"ind","no",NA,"final",7,85,11.09,NA,NA,"medium","peru_Plot 18_208",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","208","armatum",2,"ind","no",NA,"final",7,15,11.09,NA,NA,"medium","peru_Plot 18_208",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","208","armatum",2,"ind","no",NA,"final",7,16,11.09,NA,NA,"medium","peru_Plot 18_208",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","208","armatum",2,"ind","no",NA,"final",7,2,11.09,NA,NA,"medium","peru_Plot 18_208",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","208","armatum",2,"ind","no",NA,"final",7,86,11.09,NA,NA,"medium","peru_Plot 18_208",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","208","armatum",2,"ind","no",NA,"final",7,80,11.09,NA,NA,"medium","peru_Plot 18_208",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 18","208","armatum",2,"ind","no",NA,"final",7,78,11.09,NA,NA,"medium","peru_Plot 18_208",2,0.333333333333333,1767,23,100,"medium"
"peru","none","Plot 2","14","arboreum",6,"ind","flood",NA,"final",3,1,11.09,NA,NA,"high","peru_Plot 2_14",1,1,1767,23,100,"low"
"peru","none","Plot 2","14","arboreum",6,"ind","flood",NA,"final",3,2,11.09,NA,NA,"high","peru_Plot 2_14",1,1,1767,23,100,"low"
"peru","none","Plot 2","14","arboreum",6,"ind","flood",NA,"final",3,0.5,11.09,NA,NA,"high","peru_Plot 2_14",1,1,1767,23,100,"low"
"peru","none","Plot 26","312","arboreum",1,"ind","flood",NA,"final",1,0,11.09,NA,NA,"low","peru_Plot 26_312",1,0.166666666666667,1767,23,0,"low"
"peru","none","Plot 26","302","arboreum",1,"ind","flood",NA,"final",2,14,11.09,NA,NA,"low","peru_Plot 26_302",1,0.166666666666667,1767,23,100,"low"
"peru","none","Plot 26","302","arboreum",1,"ind","flood",NA,"final",2,0,11.09,NA,NA,"low","peru_Plot 26_302",1,0.166666666666667,1767,23,0,"low"
"peru","none","Plot 27","319","reticulatum",1,"ind","flood",NA,"final",1,50,11.09,NA,NA,"low","peru_Plot 27_319",1,0.166666666666667,1767,23,100,"low"
"peru","none","Plot 29","346","armatum",1,"ind","flood",NA,"final",1,6,11.09,NA,NA,"low","peru_Plot 29_346",1,0.166666666666667,1767,23,100,"low"
"peru","none","Plot 29","345","armatum",1,"ind","flood",NA,"final",5,1,11.09,NA,NA,"low","peru_Plot 29_345",1,0.166666666666667,1767,23,100,"low"
"peru","none","Plot 29","345","armatum",1,"ind","flood",NA,"final",5,0,11.09,NA,NA,"low","peru_Plot 29_345",1,0.166666666666667,1767,23,0,"low"
"peru","none","Plot 29","345","armatum",1,"ind","flood",NA,"final",5,0,11.09,NA,NA,"low","peru_Plot 29_345",1,0.166666666666667,1767,23,0,"low"
"peru","none","Plot 29","345","armatum",1,"ind","flood",NA,"final",5,3,11.09,NA,NA,"low","peru_Plot 29_345",1,0.166666666666667,1767,23,100,"low"
"peru","none","Plot 29","345","armatum",1,"ind","flood",NA,"final",5,0,11.09,NA,NA,"low","peru_Plot 29_345",1,0.166666666666667,1767,23,0,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.5,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,25,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.5,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,30,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.5,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.2,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,26,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,40,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,20,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.4,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.2,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.2,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,1.3,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.4,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.1,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
"peru","none","Plot 3","34","lechlerianum",6,"ind","flood",NA,"final",57,0.6,11.09,NA,NA,"high","peru_Plot 3_34",1,1,1767,23,100,"low"
